DATA,ID_ARTICOL,ARTICOL,CANTITATE,VAL_IESIRE_FARA_TVA,VAL_IESIRE_CU_TVA,VAL_INTRARE_CU_TVA,TOTAL_DISCOUNT,RATA_DISCOUNT,ADAOS,STOC_INITIAL,STOC_FINAL,RUPTURA_STOC
07-Nov-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,36,1503.45,1789.2,1881,766.8,0.428571429,-377.55,808,772,0
08-Nov-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,52,2171.66,2584.4,2717,1107.6,0.428571429,-545.34,772,720,0
09-Nov-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,44,1837.51,2186.8,2299,937.2,0.428571429,-461.49,720,676,0
10-Nov-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,40,1670.43,1988,2090,852,0.428571429,-419.57,676,636,0
11-Nov-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,28,1169.34,1391.6,1463,596.4,0.428571429,-293.66,636,608,0
12-Nov-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,25,1044.07,1242.5,1306.25,532.5,0.428571429,-262.18,608,583,0
13-Nov-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,32,1336.37,1590.4,1672,681.6,0.428571429,-335.63,583,671,0
14-Nov-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,22,918.79,1093.4,1149.5,468.6,0.428571429,-230.71,671,649,0
15-Nov-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,69,2881.59,3429.3,3605.25,1469.7,0.428571429,-723.66,649,580,0
16-Nov-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,58,2422.21,2882.6,3030.5,1235.4,0.428571429,-608.29,580,522,0
17-Nov-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,63,2631.03,3131.1,3291.75,1341.9,0.428571429,-660.72,522,459,0
18-Nov-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,72,3006.92,3578.4,3762,1533.6,0.428571429,-755.08,459,387,0
19-Nov-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,55,2296.96,2733.5,2873.75,1171.5,0.428571429,-576.79,387,332,0
20-Nov-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,62,2589.26,3081.4,3239.5,1320.6,0.428571429,-650.24,332,270,0
21-Nov-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,14,584.65,695.8,731.5,298.2,0.428571429,-146.85,270,256,0
22-Nov-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,14,584.69,695.8,731.5,298.2,0.428571429,-146.81,256,242,0
23-Nov-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,23,960.55,1143.1,1201.75,489.9,0.428571429,-241.2,242,214,0
24-Nov-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,28,1169.33,1391.6,1463,596.4,0.428571429,-293.67,214,186,0
25-Nov-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,24,1002.28,1192.8,1254,511.2,0.428571429,-251.72,186,162,0
26-Nov-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,24,1002.36,1192.8,1254,511.2,0.428571429,-251.64,162,138,0
27-Nov-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,23,960.52,1143.1,1201.75,489.9,0.428571429,-241.23,138,415,0
28-Nov-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,27,1127.58,1341.9,1410.75,575.1,0.428571429,-283.17,415,388,0
29-Nov-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,22,918.76,1093.4,1149.5,468.6,0.428571429,-230.74,388,366,0
30-Nov-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,24,1002.26,1192.8,1254,511.2,0.428571429,-251.74,366,342,0
01-Dec-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,6,357.99,426,313.5,0,0,44.49,342,336,0
02-Dec-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,4,238.63,284,209,0,0,29.63,336,332,0
03-Dec-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,8,417.62,497,418,71,0.142857143,-0.38,332,324,0
04-Dec-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,15,835.3,994,783.75,71,0.071428571,51.55,324,429,0
05-Dec-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,11,536.93,639,574.75,142,0.222222222,-37.82,429,418,0
06-Dec-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,14,715.95,852,731.5,142,0.166666667,-15.55,418,404,0
07-Dec-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,9,417.65,497,470.25,142,0.285714286,-52.6,404,395,0
08-Dec-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,12,536.96,639,627,213,0.333333333,-90.04,395,383,0
09-Dec-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,16,775.61,923,836,213,0.230769231,-60.39,383,367,0
10-Dec-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,7,417.63,497,365.75,0,0,51.88,367,360,0
11-Dec-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,10,477.31,568,522.5,142,0.25,-45.19,360,350,0
12-Dec-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,21,1014.25,1207,1097.25,284,0.235294118,-83,350,329,0
13-Dec-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,17,894.93,1065,888.25,142,0.133333333,6.68,329,312,0
14-Dec-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,17,835.27,994,888.25,213,0.214285714,-52.98,312,295,0
15-Dec-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,12,536.97,639,627,213,0.333333333,-90.03,295,283,0
16-Dec-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,12,656.26,781,627,71,0.090909091,29.26,283,271,0
17-Dec-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,19,1014.27,1207,992.75,142,0.117647059,21.52,271,252,0
18-Dec-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,6,298.31,355,313.5,71,0.2,-15.19,252,246,0
19-Dec-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,17,596.6,710,888.25,497,0.7,-291.65,246,349,0
20-Dec-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,17,715.96,852,888.25,355,0.416666667,-172.29,349,332,0
21-Dec-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,21,954.59,1136,1097.25,355,0.3125,-142.66,332,311,0
22-Dec-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,8,298.31,355,418,213,0.6,-119.69,311,303,0
23-Dec-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,15,775.57,923,783.75,142,0.153846154,-8.18,303,288,0
24-Dec-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,12,596.62,710,627,142,0.2,-30.38,288,276,0
25-Dec-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,0,0,0,0,0,0,0,276,276,0
26-Dec-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,0,0,0,0,0,0,0,276,276,0
27-Dec-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,16,835.29,994,836,142,0.142857143,-0.71,276,260,0
28-Dec-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,25,1133.56,1349,1306.25,426,0.315789474,-172.69,260,235,0
29-Dec-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,18,894.91,1065,940.5,213,0.2,-45.59,235,217,0
30-Dec-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,26,1133.57,1349,1358.5,497,0.368421053,-224.93,217,191,0
31-Dec-24,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,3,119.32,142,156.75,71,0.5,-37.43,191,188,0
01-Jan-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,0,0,0,0,0,0,0,188,188,0
02-Jan-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,0,0,0,0,0,0,0,188,188,0
03-Jan-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,17,1014.24,1207,888.25,0,,125.99,188,171,0
04-Jan-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,18,1073.9,1278,940.5,0,,133.4,171,153,0
05-Jan-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,12,715.92,852,627,0,,88.92,153,141,0
06-Jan-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,12,715.94,852,627,0,,88.94,141,129,0
07-Jan-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,10,596.63,710,522.5,0,,74.13,129,119,0
08-Jan-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,9,536.96,639,470.25,0,,66.71,119,110,0
09-Jan-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,13,775.62,923,679.25,0,,96.37,110,97,0
10-Jan-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,12,715.94,852,627,0,,88.94,97,85,0
11-Jan-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,15,894.91,1065,783.75,0,,111.16,85,70,0
12-Jan-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,15,894.92,1065,783.75,0,,111.17,70,55,0
13-Jan-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,7,417.65,497,365.75,0,,51.9,55,48,0
14-Jan-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,10,596.61,710,522.5,0,,74.11,48,38,0
15-Jan-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,14,835.29,994,731.5,0,,103.79,38,224,0
16-Jan-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,12,715.96,852,627,0,,88.96,224,212,0
17-Jan-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,11,656.31,781,574.75,0,,81.56,212,201,0
18-Jan-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,15,894.94,1065,783.75,0,,111.19,201,186,0
19-Jan-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,18,1073.92,1278,940.5,0,,133.42,186,168,0
20-Jan-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,7,417.66,497,365.75,0,,51.91,168,161,0
21-Jan-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,7,417.63,497,365.75,0,0,51.88,161,454,0
22-Jan-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,8,477.31,568,418,0,0,59.31,454,446,0
23-Jan-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,9,536.98,639,470.25,0,0,66.73,446,437,0
24-Jan-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,15,894.92,1065,783.75,0,0,111.17,437,422,0
25-Jan-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,7,417.61,497,365.75,0,0,51.86,422,415,0
26-Jan-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,7,417.64,497,365.75,0,0,51.89,415,408,0
27-Jan-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,5,298.32,355,261.25,0,0,37.07,408,403,0
28-Jan-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,5,298.3,355,261.25,0,0,37.05,403,398,0
29-Jan-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,3,178.98,213,156.75,0,0,22.23,398,395,0
30-Jan-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,11,656.28,781,574.75,0,0,81.53,395,384,0
31-Jan-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,7,417.62,497,365.75,0,0,51.87,384,377,0
01-Feb-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,22,1050.06,1249.6,1149.5,312.4,0.25,-99.44,377,355,0
02-Feb-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,31,1479.61,1760.8,1619.75,440.2,0.25,-140.14,355,324,0
03-Feb-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,16,763.69,908.8,836,227.2,0.25,-72.31,324,308,0
04-Feb-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,22,1050.05,1249.6,1149.5,312.4,0.25,-99.45,308,286,0
05-Feb-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,16,763.68,908.8,836,227.2,0.25,-72.32,286,462,0
06-Feb-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,25,1193.24,1420,1306.25,355,0.25,-113.01,462,437,0
07-Feb-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,18,859.18,1022.4,940.5,255.6,0.25,-81.32,437,419,0
08-Feb-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,17,811.42,965.6,888.25,255.6,0.264705882,-76.83,419,402,0
09-Feb-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,30,1431.87,1704,1567.5,426,0.25,-135.63,402,372,0
10-Feb-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,19,906.89,1079.2,992.75,269.8,0.25,-85.86,372,353,0
11-Feb-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,23,1097.79,1306.4,1201.75,326.6,0.25,-103.96,353,330,0
12-Feb-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,19,906.89,1079.2,992.75,269.8,0.25,-85.86,330,311,0
13-Feb-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,20,954.66,1136,1045,284,0.25,-90.34,311,491,0
14-Feb-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,26,1240.99,1476.8,1358.5,369.2,0.25,-117.51,491,465,0
15-Feb-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,27,1288.72,1533.6,1410.75,383.4,0.25,-122.03,465,438,0
16-Feb-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,19,906.92,1079.2,992.75,269.8,0.25,-85.83,438,419,0
17-Feb-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,11,525.05,624.8,574.75,156.2,0.25,-49.7,419,408,0
18-Feb-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,20,954.63,1136,1045,284,0.25,-90.37,408,388,0
19-Feb-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,18,859.15,1022.4,940.5,255.6,0.25,-81.35,388,370,0
20-Feb-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,26,1241.01,1476.8,1358.5,369.2,0.25,-117.49,370,344,0
21-Feb-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,21,1002.44,1192.8,1097.25,298.2,0.25,-94.81,344,323,0
22-Feb-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,26,1241.02,1476.8,1358.5,369.2,0.25,-117.48,323,297,0
23-Feb-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,33,1575.15,1874.4,1724.25,468.6,0.25,-149.1,297,264,0
24-Feb-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,12,572.77,681.6,627,170.4,0.25,-54.23,264,252,0
25-Feb-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,25,1193.28,1420,1306.25,355,0.25,-112.97,252,227,0
26-Feb-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,17,811.43,965.6,888.25,241.4,0.25,-76.82,227,210,0
27-Feb-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,21,1002.38,1192.8,1097.25,298.2,0.25,-94.87,210,189,0
28-Feb-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,27,1288.75,1533.6,1410.75,383.4,0.25,-122,189,162,0
01-Mar-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,14,835.24,994,731.5,0,0,103.74,162,148,0
02-Mar-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,11,656.28,781,574.75,0,0,81.53,148,137,0
03-Mar-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,15,894.9,1065,783.75,0,0,111.15,137,122,0
04-Mar-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,7,417.62,497,365.75,0,0,51.87,122,115,0
05-Mar-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,13,775.58,923,679.25,0,0,96.33,115,301,0
06-Mar-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,6,357.98,426,313.5,0,0,44.48,301,295,0
07-Mar-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,16,954.58,1136,836,0,0,118.58,295,279,0
08-Mar-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,10,596.64,710,522.5,0,0,74.14,279,269,0
09-Mar-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,15,894.97,1065,783.75,0,0,111.22,269,254,0
10-Mar-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,12,715.93,852,627,0,0,88.93,254,242,0
11-Mar-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,8,477.3,568,418,0,0,59.3,242,234,0
12-Mar-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,8,477.31,568,418,0,0,59.31,234,266,0
13-Mar-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,7,417.65,497,365.75,0,0,51.9,266,259,0
14-Mar-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,14,835.24,994,731.5,0,0,103.74,259,245,0
15-Mar-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,12,715.97,852,627,0,0,88.97,245,233,0
16-Mar-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,12,715.93,852,627,0,0,88.93,233,221,0
17-Mar-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,10,596.61,710,522.5,0,0,74.11,221,211,0
18-Mar-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,13,775.6,923,679.25,0,0,96.35,211,198,0
19-Mar-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,7,417.65,497,365.75,0,0,51.9,198,291,0
20-Mar-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,8,477.33,568,418,0,0,59.33,291,283,0
21-Mar-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,11,656.27,781,574.75,0,0,81.52,283,272,0
22-Mar-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,14,835.27,994,731.5,0,0,103.77,272,258,0
23-Mar-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,6,357.95,426,313.5,0,0,44.45,258,252,0
24-Mar-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,6,357.97,426,313.5,0,0,44.47,252,246,0
25-Mar-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,2,119.32,142,104.5,0,0,14.82,246,244,0
26-Mar-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,5,298.32,355,261.25,0,0,37.07,244,239,0
27-Mar-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,9,536.98,639,470.25,0,0,66.73,239,302,0
28-Mar-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,10,596.63,710,522.5,0,0,74.13,302,292,0
29-Mar-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,11,656.26,781,574.75,0,0,81.51,292,281,0
30-Mar-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,5,298.33,355,261.25,0,0,37.08,281,276,0
31-Mar-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,8,477.31,568,418,0,0,59.31,276,268,0
01-Apr-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,4,238.68,284,209,0,0,29.68,268,264,0
02-Apr-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,9,536.95,639,470.25,0,0,66.7,264,267,0
03-Apr-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,10,596.6,710,522.5,0,0,74.1,267,257,0
04-Apr-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,4,238.65,284,209,0,0,29.65,257,253,0
05-Apr-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,11,656.29,781,574.75,0,0,81.54,253,242,0
06-Apr-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,10,596.64,710,522.5,0,0,74.14,242,232,0
