ID_ARTICOL,ARTICOL,DATA,CANTITATE,VAL_IESIRE_CU_TVA,VAL_IESIRE_FARA_TVA,VAL_INTRARE_FARA_TVA_STOC,TOTAL_DISCOUNT,FLAG_PROMOTIE,ADAOS,STOC,STOC_INITIAL,STOC_FINAL,RUPTURA_STOC
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,03-Aug-25,85,433.5,390.31,303.45,,0,86.86,531,34,9,0
8259,CARNE PORC LUCRU,03-Aug-25,0.796,15.36,13.84,12.338,,0,1.502,9.954,481.483,480.687,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,04-Aug-25,1,38.99,35.15,23.5,,0,11.65,198,10,9,0
6937,BANANE CALITATEA I.,04-Aug-25,85.1,679.98,612.61,531.33036,,0,81.27964,202.512,483.734,440.154,0
8259,CARNE PORC LUCRU,04-Aug-25,37.846,527.8,475.5,590.842,,0,-115.342,9.954,480.687,442.841,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,04-Aug-25,90,459,413.2,321.3,,0,91.9,531,9,15,0
6937,BANANE CALITATEA I.,05-Aug-25,65.498,523.32,471.48,408.9433128,,0,62.5366872,202.512,440.154,407.856,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,05-Aug-25,77,392.7,353.52,274.89,,0,78.63,531,15,34,0
8259,CARNE PORC LUCRU,05-Aug-25,67.57,922.14,830.77,1114.905,,0,-284.135,9.954,442.841,375.271,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,05-Aug-25,1,38.99,35.13,23.5,,0,11.63,198,9,8,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,06-Aug-25,3,116.97,105.37,70.5,,0,34.87,198,8,17,0
6937,BANANE CALITATEA I.,06-Aug-25,68.118,544.27,490.35,428.9512244,,0,61.3987756,202.512,407.856,358.238,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,06-Aug-25,74,377.4,339.72,264.18,,0,75.54,531,34,20,0
8259,CARNE PORC LUCRU,06-Aug-25,35.114,600.25,540.78,579.381,,0,-38.601,9.954,375.271,340.157,0
8259,CARNE PORC LUCRU,07-Aug-25,42.034,710.38,639.92,693.561,,0,-53.641,9.954,340.157,440.193,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,07-Aug-25,72,367.2,330.59,257.04,,0,73.55,531,20,8,0
6937,BANANE CALITATEA I.,07-Aug-25,69.35,554.12,499.25,430.8382804,,0,68.4117196,202.512,358.238,355.788,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,08-Aug-25,99,504.9,454.53,353.43,,0,101.1,531,8,5,0
8259,CARNE PORC LUCRU,08-Aug-25,28.146,428.67,386.19,464.409,,0,-78.219,9.954,440.193,478.047,0
6937,BANANE CALITATEA I.,08-Aug-25,64.254,513.38,462.58,393.9476994,,0,68.6323006,202.512,355.788,476.534,0
8259,CARNE PORC LUCRU,09-Aug-25,25.296,373.85,336.79,417.384,,0,-80.594,9.954,478.047,453.931,0
6937,BANANE CALITATEA I.,09-Aug-25,44.526,355.78,320.53,272.9933586,,0,47.5366414,202.512,476.534,524.508,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,09-Aug-25,91,464.1,417.82,324.87,,0,92.95,531,5,10,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,10-Aug-25,94,479.4,431.66,335.58,,0,96.08,531,10,0,1
6937,BANANE CALITATEA I.,10-Aug-25,51.686,412.98,372.04,316.8920346,,0,55.1479654,202.512,524.508,472.822,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,10-Aug-25,1,38.99,35.13,23.5,,0,11.63,198,17,16,0
8259,CARNE PORC LUCRU,10-Aug-25,10.666,205.86,185.5,175.989,,0,9.511,9.954,453.931,443.265,0
7784,CLEMENTINE CALITATEA I,10-Aug-25,0,0,0,0,,0,0,1175.383,,,0
6937,BANANE CALITATEA I.,11-Aug-25,72.664,580.57,523.09,440.7107802,,0,82.3792198,202.512,472.822,368.198,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,11-Aug-25,1,38.99,35.14,23.5,,0,11.64,198,16,15,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,11-Aug-25,86,438.6,394.86,307.02,,0,87.84,531,0,10,0
8259,CARNE PORC LUCRU,11-Aug-25,19.168,260.55,234.73,316.272,,0,-81.542,9.954,443.265,515.587,0
6937,BANANE CALITATEA I.,12-Aug-25,67.642,540.45,486.97,397.6940064,,0,89.2759936,202.512,368.198,342.556,0
8259,CARNE PORC LUCRU,12-Aug-25,53.768,736.8,663.76,887.172,,0,-223.412,9.954,515.587,555.269,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,12-Aug-25,5,194.95,175.64,117.5,,0,58.14,198,15,58,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,12-Aug-25,78,397.8,358.15,278.46,,0,79.69,531,10,40,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,13-Aug-25,1,38.99,35.12,23.5,,0,11.62,198,58,57,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,13-Aug-25,89,453.9,408.66,317.73,,0,90.93,531,40,47,0
8259,CARNE PORC LUCRU,13-Aug-25,104.67,1242.15,1119.08,1727.055,,0,-607.975,9.954,555.269,450.599,0
6937,BANANE CALITATEA I.,13-Aug-25,58.494,467.39,421,345.6176484,,0,75.3823516,202.512,342.556,338.662,0
6937,BANANE CALITATEA I.,14-Aug-25,106.562,843.37,759.75,629.6322332,,0,130.1177668,202.512,338.662,289.21,0
8259,CARNE PORC LUCRU,14-Aug-25,78.732,1158.91,1044.07,1276.755,,0,-232.685,9.954,450.599,407.757,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,14-Aug-25,97,494.7,445.4,346.29,,0,99.11,531,47,46,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,14-Aug-25,2,77.98,70.26,47,,0,23.26,198,57,55,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,15-Aug-25,1,38.99,35.13,23.5,,0,11.63,198,55,54,0
6937,BANANE CALITATEA I.,15-Aug-25,57.814,457.13,411.79,341.5998004,,0,70.1901996,202.512,289.21,356.996,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,15-Aug-25,82,418.2,376.49,292.74,,0,83.75,531,46,60,0
8259,CARNE PORC LUCRU,15-Aug-25,46.74,645.53,581.59,724.47,,0,-142.88,9.954,407.757,361.017,0
6937,BANANE CALITATEA I.,16-Aug-25,32.976,262.52,236.47,194.8419936,,0,41.6280064,202.512,356.996,453.52,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,16-Aug-25,59,300.9,270.91,210.63,,0,60.28,531,60,61,0
8259,CARNE PORC LUCRU,16-Aug-25,12.61,243.38,219.26,195.455,,0,23.805,9.954,361.017,348.407,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,16-Aug-25,2,77.98,70.26,47,,0,23.26,198,54,52,0
8259,CARNE PORC LUCRU,17-Aug-25,4.806,92.76,83.56,74.493,,0,9.067,9.954,348.407,343.601,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,17-Aug-25,2,77.98,70.25,47,,0,23.25,198,52,50,0
6937,BANANE CALITATEA I.,17-Aug-25,47.912,382.83,344.91,280.8180308,,0,64.0919692,202.512,453.52,405.608,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,17-Aug-25,95,484.5,436.16,339.15,,0,97.01,531,61,26,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,18-Aug-25,1,38.99,35.13,23.5,,0,11.63,198,50,49,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,18-Aug-25,71,362.1,325.98,253.47,,0,72.51,531,26,51,0
6937,BANANE CALITATEA I.,18-Aug-25,124.654,746.67,672.7,697.113522,,0,-24.413522,202.512,405.608,391.454,0
8259,CARNE PORC LUCRU,18-Aug-25,16.468,317.84,286.34,255.254,,0,31.086,9.954,343.601,327.133,0
8259,CARNE PORC LUCRU,19-Aug-25,30.266,456.25,410.98,469.123,,0,-58.143,9.954,327.133,296.867,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,19-Aug-25,79,402.9,362.68,282.03,,0,80.65,531,51,32,0
6937,BANANE CALITATEA I.,19-Aug-25,136.372,816.91,736.03,706.7562402,,0,29.2737598,202.512,391.454,366.082,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,19-Aug-25,2,77.98,70.26,47,,0,23.26,198,49,47,0
8259,CARNE PORC LUCRU,20-Aug-25,37.678,509.11,458.69,584.009,,0,-125.319,9.954,296.867,259.189,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,20-Aug-25,2,77.98,70.26,47,,0,23.26,198,47,45,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,20-Aug-25,72,367.2,330.57,257.04,,0,73.53,531,32,86,0
6937,BANANE CALITATEA I.,20-Aug-25,124.018,742.86,669.28,638.444664,,0,30.835336,202.512,366.082,353.064,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,21-Aug-25,86,438.6,394.87,307.02,,0,87.85,531,86,96,0
6937,BANANE CALITATEA I.,21-Aug-25,149.418,895.06,806.36,733.3437958,,0,73.0162042,202.512,353.064,223.666,0
8259,CARNE PORC LUCRU,21-Aug-25,50.421,687.96,619.77,781.5255,,0,-161.7555,9.954,259.189,412.768,0
8259,CARNE PORC LUCRU,22-Aug-25,19.428,262.52,236.5,301.134,,0,-64.634,9.954,412.768,393.34,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,22-Aug-25,65,331.5,298.42,232.05,,0,66.37,531,96,127,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,22-Aug-25,3,116.97,105.38,70.5,,0,34.88,198,45,42,0
6937,BANANE CALITATEA I.,22-Aug-25,127.218,762.03,686.58,619.5134946,,0,67.0665054,202.512,223.666,464.448,0
6937,BANANE CALITATEA I.,23-Aug-25,93.11,557.77,502.56,453.417767,,0,49.142233,202.512,464.448,463.838,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,23-Aug-25,2,77.98,70.26,47,,0,23.26,198,42,40,0
8259,CARNE PORC LUCRU,23-Aug-25,38.386,518.68,467.25,594.983,,0,-127.733,9.954,393.34,354.954,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,23-Aug-25,70,357,321.4,249.9,,0,71.5,531,127,117,0
6937,BANANE CALITATEA I.,24-Aug-25,86.252,516.62,465.5,420.0213644,,0,45.4786356,202.512,463.838,377.586,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,24-Aug-25,111,566.1,509.61,396.27,,0,113.34,531,117,66,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,24-Aug-25,3,116.97,105.37,70.5,,0,34.87,198,40,37,0
8259,CARNE PORC LUCRU,24-Aug-25,54.445,741.95,668.41,843.8975,,0,-175.4875,9.954,354.954,300.509,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,25-Aug-25,4,155.96,140.51,94,,0,46.51,198,37,33,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,25-Aug-25,64,326.4,293.87,228.48,,0,65.39,531,66,98,0
8259,CARNE PORC LUCRU,25-Aug-25,10.368,200.1,180.28,160.704,,0,19.576,9.954,300.509,382.311,0
6937,BANANE CALITATEA I.,25-Aug-25,60.096,394.98,355.85,292.6494912,,0,63.2005088,202.512,377.586,290.19,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,26-Aug-25,76,387.6,348.88,271.32,,0,77.56,531,98,106,0
8259,CARNE PORC LUCRU,26-Aug-25,13.983,269.89,243.17,216.7365,,0,26.4335,9.954,382.311,368.328,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,26-Aug-25,7,272.93,245.89,164.5,,0,81.39,198,33,23,0
6937,BANANE CALITATEA I.,26-Aug-25,75.628,560.31,504.82,368.2856716,,0,136.5343284,202.512,290.19,277.182,0
8259,CARNE PORC LUCRU,27-Aug-25,14.1,272.14,245.14,218.55,,0,26.59,9.954,368.328,255.928,0
6937,BANANE CALITATEA I.,27-Aug-25,84.364,493.6,444.72,410.8273708,,0,33.8926292,202.512,277.182,266.818,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,27-Aug-25,2,77.98,70.25,47,,0,23.25,198,23,21,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,27-Aug-25,62,316.2,284.67,221.34,,0,63.33,531,106,104,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,28-Aug-25,101,515.1,463.84,360.57,,0,103.27,531,104,63,0
8259,CARNE PORC LUCRU,28-Aug-25,13.861,267.5,240.99,214.8455,,0,26.1445,9.954,255.928,170.567,0
6937,BANANE CALITATEA I.,28-Aug-25,68.994,551.27,496.66,335.9800818,,0,160.6799182,202.512,266.818,234.924,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,29-Aug-25,3,116.97,105.4,70.5,,0,34.9,198,21,18,0
8259,CARNE PORC LUCRU,29-Aug-25,39.718,766.54,690.63,615.629,,0,75.001,9.954,170.567,142.759,0
6937,BANANE CALITATEA I.,29-Aug-25,80.192,640.73,577.25,411.4433536,,0,165.8066464,202.512,234.924,245.532,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,29-Aug-25,78,397.8,358.14,278.46,,0,79.68,531,63,81,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,30-Aug-25,2,77.98,70.26,47,,0,23.26,198,18,16,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,30-Aug-25,75,382.5,344.41,267.75,,0,76.66,531,81,90,0
8259,CARNE PORC LUCRU,30-Aug-25,15.678,302.59,272.62,243.009,,0,29.611,9.954,142.759,127.081,0
6937,BANANE CALITATEA I.,30-Aug-25,50.118,400.43,360.77,299.3097078,,0,61.4602922,202.512,245.532,219.414,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,31-Aug-25,3,116.97,105.39,70.5,,0,34.89,198,16,11,0
6937,BANANE CALITATEA I.,31-Aug-25,37.034,295.93,266.58,219.2742834,,0,47.3057166,202.512,219.414,77.058,0
8259,CARNE PORC LUCRU,31-Aug-25,8.132,156.94,141.39,126.046,,0,15.344,9.954,127.081,128.13,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,31-Aug-25,33,168.3,151.51,117.81,,0,33.7,531,90,117,0
6937,BANANE CALITATEA I.,01-Sep-25,70.132,560.37,504.82,398.1183244,,0,106.7016756,202.512,77.058,132.926,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,01-Sep-25,1,39.99,36.03,23.5,,0,12.53,198,11,10,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,01-Sep-25,72,367.2,330.61,257.04,,0,73.57,531,117,106,0
8259,CARNE PORC LUCRU,01-Sep-25,22.106,426.67,384.38,342.643,,0,41.737,9.954,128.13,106.024,0
8259,CARNE PORC LUCRU,02-Sep-25,19.95,385.05,346.88,309.225,,0,37.655,9.954,106.024,49.91,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,02-Sep-25,3,119.97,108.08,70.5,,0,37.58,198,10,7,0
6937,BANANE CALITATEA I.,02-Sep-25,81.982,654.99,590.11,477.5613026,,0,112.5486974,202.512,132.926,103.444,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,02-Sep-25,67,341.7,307.65,239.19,,0,68.46,531,106,99,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,03-Sep-25,3,119.97,108.09,70.5,,0,37.59,198,7,4,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,03-Sep-25,57,290.7,261.72,203.49,,0,58.23,531,99,99,0
8259,CARNE PORC LUCRU,03-Sep-25,43.91,847.45,763.49,680.605,,0,82.885,9.954,49.91,155.07,0
6937,BANANE CALITATEA I.,03-Sep-25,54.452,418.08,376.69,313.3285556,,0,63.3614444,202.512,103.444,104.492,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,04-Sep-25,77,392.7,353.54,274.89,,0,78.65,531,99,82,0
8259,CARNE PORC LUCRU,04-Sep-25,31.464,607.27,547.09,513.156,,0,33.934,9.954,155.07,123.606,0
6937,BANANE CALITATEA I.,04-Sep-25,68.524,524.62,472.65,380.685082,,0,91.964918,202.512,104.492,124.668,0
8259,CARNE PORC LUCRU,05-Sep-25,38.508,743.22,669.59,635.382,,0,34.208,9.954,123.606,85.098,0
6937,BANANE CALITATEA I.,05-Sep-25,59.4,470.93,424.3,325.7180168,,0,98.5819832,202.512,124.668,209.768,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,05-Sep-25,4,159.96,144.11,94,,0,50.11,198,4,60,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,05-Sep-25,91,464.1,417.9,324.87,,0,93.03,531,82,87,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,06-Sep-25,55,280.5,252.54,196.35,,0,56.19,531,87,128,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,06-Sep-25,2,79.98,72.05,47,,0,25.05,198,60,58,0
8259,CARNE PORC LUCRU,06-Sep-25,31.112,600.44,540.96,513.348,,0,27.612,9.954,85.098,103.226,0
6937,BANANE CALITATEA I.,06-Sep-25,68.812,549.77,495.29,369.7199948,,0,125.5700052,202.512,209.768,230.256,0
8259,CARNE PORC LUCRU,07-Sep-25,24.576,474.32,427.29,405.504,,0,21.786,9.954,103.226,78.65,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,07-Sep-25,2,79.98,72.05,47,,0,25.05,198,58,56,0
6937,BANANE CALITATEA I.,07-Sep-25,57.472,459.19,413.68,308.7913088,,0,104.8886912,202.512,230.256,172.784,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,07-Sep-25,77,392.7,353.54,274.89,,0,78.65,531,128,111,0
8259,CARNE PORC LUCRU,08-Sep-25,32.398,625.28,563.3,534.567,,0,28.733,9.954,78.65,46.252,0
6937,BANANE CALITATEA I.,08-Sep-25,77.074,595.12,536.21,414.1108946,,0,122.0991054,202.512,172.784,169.71,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,08-Sep-25,75,382.5,344.34,267.75,,0,76.59,531,111,96,0
8259,CARNE PORC LUCRU,09-Sep-25,29.45,568.4,512.06,485.925,,0,26.135,9.954,46.252,16.802,0
6937,BANANE CALITATEA I.,09-Sep-25,67.028,524.47,472.51,365.202406,,0,107.307594,202.512,169.71,176.682,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,09-Sep-25,77,392.7,353.57,274.89,,0,78.68,531,96,79,0
6937,BANANE CALITATEA I.,10-Sep-25,46.6,363.99,327.89,254.2729,,0,73.6171,202.512,176.682,185.582,0
8259,CARNE PORC LUCRU,10-Sep-25,41.942,809.49,729.31,692.043,,0,37.267,9.954,16.802,0,1
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,10-Sep-25,1,39.99,36.02,23.5,,0,12.52,198,56,55,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,10-Sep-25,55,280.5,252.53,196.35,,0,56.18,531,79,84,0
8259,CARNE PORC LUCRU,11-Sep-25,38.654,746.02,672.09,637.791,,0,34.299,9.954,0,2.346,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,11-Sep-25,1,39.99,36.04,23.5,,0,12.54,198,55,54,0
6937,BANANE CALITATEA I.,11-Sep-25,67.252,527.24,474.97,367.694407,,0,107.275593,202.512,185.582,157.914,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,11-Sep-25,79,402.9,362.73,282.03,,0,80.7,531,84,101,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,12-Sep-25,95,484.5,436.2,339.15,,0,97.05,531,101,66,0
8259,CARNE PORC LUCRU,12-Sep-25,43.402,837.66,754.62,695.605,,0,59.015,9.954,2.346,49.874,0
6937,BANANE CALITATEA I.,12-Sep-25,71.294,567.87,511.6,393.6997268,,0,117.9002732,202.512,157.914,234.62,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,12-Sep-25,3,119.97,108.1,70.5,,0,37.6,198,54,51,0
8259,CARNE PORC LUCRU,13-Sep-25,42.884,827.65,745.63,686.144,,0,59.486,9.954,49.874,6.99,0
6937,BANANE CALITATEA I.,13-Sep-25,48.494,380.26,342.57,267.7852562,,0,74.7847438,202.512,234.62,218.876,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,13-Sep-25,51,260.1,234.16,182.07,,0,52.09,531,66,99,0
8259,CARNE PORC LUCRU,14-Sep-25,23.272,449.14,404.67,372.352,,0,32.318,9.954,6.99,0,1
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,14-Sep-25,80,408,367.3,285.6,,0,81.7,531,99,79,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,14-Sep-25,1,39.99,36.03,23.5,,0,12.53,198,51,50,0
6937,BANANE CALITATEA I.,14-Sep-25,86.804,693.56,624.84,478.854266,,0,145.985734,202.512,218.876,132.072,0
7784,CLEMENTINE CALITATEA I,14-Sep-25,0,0,0,0,,0,0,1175.383,,,0
6937,BANANE CALITATEA I.,15-Sep-25,63.666,508.72,458.32,351.213489,,0,107.106511,202.512,132.072,137.906,0
8259,CARNE PORC LUCRU,15-Sep-25,30.034,579.65,522.25,480.544,,0,41.706,9.954,0,61.476,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,15-Sep-25,2,79.98,72.09,47,,0,25.09,198,50,48,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,15-Sep-25,89,453.9,408.61,317.676,,0,90.934,531,79,86,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,16-Sep-25,3,119.97,108.09,70.5,,0,37.59,198,48,45,0
6937,BANANE CALITATEA I.,16-Sep-25,57.012,451.56,406.84,316.0528724,,0,90.7871276,202.512,137.906,136.394,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,16-Sep-25,56,285.6,257.11,199.92,,0,57.19,531,86,126,0
8259,CARNE PORC LUCRU,16-Sep-25,22.2,428.47,386.03,355.2,,0,30.83,9.954,61.476,122.15,0
8259,CARNE PORC LUCRU,17-Sep-25,29.294,565.38,509.39,468.704,,0,40.686,9.954,122.15,92.856,0
6937,BANANE CALITATEA I.,17-Sep-25,65.722,500.77,451.14,367.3136858,,0,83.8263142,202.512,136.394,137.972,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,17-Sep-25,69,351.9,316.79,246.33,,0,70.46,531,126,117,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,18-Sep-25,75,382.5,344.38,267.75,,0,76.63,531,117,102,0
8259,CARNE PORC LUCRU,18-Sep-25,17.306,334,300.9,276.896,,0,24.004,9.954,92.856,75.55,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,18-Sep-25,1,39.99,36.02,23.5,,0,12.52,198,45,44,0
6937,BANANE CALITATEA I.,18-Sep-25,43.386,346.69,312.36,237.3027464,,0,75.0572536,202.512,137.972,168.586,0
8259,CARNE PORC LUCRU,19-Sep-25,41.672,804.28,724.6,666.752,,0,57.848,9.954,75.55,129.058,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,19-Sep-25,73,372.3,335.16,260.61,,0,74.55,531,102,89,0
6937,BANANE CALITATEA I.,19-Sep-25,62.576,493.17,444.35,338.2483104,,0,106.1016896,202.512,168.586,231.01,0
8259,CARNE PORC LUCRU,20-Sep-25,46.65,900.33,811.21,746.4,,0,64.81,9.954,129.058,82.408,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,20-Sep-25,52,265.2,238.71,185.64,,0,53.07,531,89,133,0
6937,BANANE CALITATEA I.,20-Sep-25,54.472,429.97,387.4,294.4429488,,0,92.9570512,202.512,231.01,250.538,0
6937,BANANE CALITATEA I.,21-Sep-25,69.856,558.19,502.9,383.8014542,,0,119.0985458,202.512,250.538,180.682,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,21-Sep-25,86,438.6,394.88,307.02,,0,87.86,531,133,107,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,21-Sep-25,2,79.98,72.04,47,,0,25.04,198,56,54,0
8259,CARNE PORC LUCRU,21-Sep-25,29.226,564.04,508.2,467.616,,0,40.584,9.954,82.408,53.182,0
6937,BANANE CALITATEA I.,22-Sep-25,75.13,598.31,539.1,417.384715,,0,121.715285,202.512,180.682,156.052,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,22-Sep-25,57,290.7,261.7,203.49,,0,58.21,531,107,110,0
8259,CARNE PORC LUCRU,22-Sep-25,21.96,423.83,381.84,351.36,,0,30.48,9.954,53.182,122.632,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,23-Sep-25,4,159.96,144.12,94,,0,50.12,198,54,50,0
6937,BANANE CALITATEA I.,23-Sep-25,81.062,647.71,583.55,443.868984,,0,139.681016,202.512,156.052,143.19,0
8259,CARNE PORC LUCRU,23-Sep-25,15.578,300.67,270.91,249.248,,0,21.662,9.954,122.632,201.574,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,23-Sep-25,73,372.3,335.2,260.6054,,0,74.5946,531,110,97,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,24-Sep-25,51,260.1,234.1,182.0626,,0,52.0374,531,97,106,0
8259,CARNE PORC LUCRU,24-Sep-25,30.496,473.24,426.35,487.936,,0,-61.586,9.954,201.574,171.078,0
6937,BANANE CALITATEA I.,24-Sep-25,54.284,433.71,390.79,294.4798432,,0,96.3101568,202.512,143.19,202.306,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,24-Sep-25,2,79.98,72.07,47,,0,25.07,198,50,48,0
8259,CARNE PORC LUCRU,25-Sep-25,30.924,596.85,537.75,494.784,,0,42.966,9.954,171.078,184.354,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,25-Sep-25,1,39.99,36.03,23.5,,0,12.53,198,48,47,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,25-Sep-25,76,387.6,348.99,271.32,,0,77.67,531,106,90,0
6937,BANANE CALITATEA I.,25-Sep-25,82.622,660.16,594.7,449.4907768,,0,145.2092232,202.512,202.306,193.684,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,26-Sep-25,7,279.93,252.21,164.5,,0,87.71,198,47,40,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,26-Sep-25,74,377.4,339.77,264.18,,0,75.59,531,90,112,0
8259,CARNE PORC LUCRU,26-Sep-25,24.518,473.2,426.32,392.288,,0,34.032,9.954,184.354,159.836,0
6937,BANANE CALITATEA I.,26-Sep-25,68.314,545.86,491.82,379.518427,,0,112.301573,202.512,193.684,262.57,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,27-Sep-25,1,39.99,36.04,23.5,,0,12.54,198,40,87,0
8259,CARNE PORC LUCRU,27-Sep-25,9.09,175.44,158.08,145.44,,0,12.64,9.954,159.836,246.116,0
6937,BANANE CALITATEA I.,27-Sep-25,52.956,423.1,381.18,294.197058,,0,86.982942,202.512,262.57,283.614,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,27-Sep-25,56,285.6,257.13,199.92,,0,57.21,531,112,116,0
6937,BANANE CALITATEA I.,28-Sep-25,64.124,512.29,461.53,356.240882,,0,105.289118,202.512,283.614,219.49,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,28-Sep-25,94,479.4,431.6,335.58,,0,96.02,531,116,82,0
8259,CARNE PORC LUCRU,28-Sep-25,17.466,337.11,303.7,279.456,,0,24.244,9.954,246.116,228.65,0
8259,CARNE PORC LUCRU,29-Sep-25,11.17,215.57,194.24,178.72,,0,15.52,9.954,228.65,217.48,0
